label,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_jitter,energy_mean,energy_std,energy_slope_variance,energy_max,speech_rate_variance,pause_mean_duration,pause_std_duration,energy_gap_variance,mfcc_mean,mfcc_std,Spectral_flatness_mean,Spectral_flatness_std,spectral_flux_mean,spectral_flux_std,spectral_flux_max,spectral_flux_percentile,spectral_flux_spike_rate
1,150.59367295023884,54.26320284931771,50.0,390.2767795047113,340.2767795047113,10.210714624908734,0.06827691,0.048778433,0.00021539988,0.28605634,0.0,28.84,0.0,0.0,-28.124332,121.2177,0.04394215,0.07544969,0.98515904,1.0318468,9.12977,2.9002628,0.0429958391123439
1,213.8276754399878,58.16454861207355,53.15630825353872,400.0,346.8436917464613,9.400187537941877,0.07502323,0.06339113,0.00033990355,0.26700008,0.0,9.33,0.0,0.0,-33.974464,143.64542,0.014564034,0.050259527,0.97370315,1.071706,6.910363,3.255804,0.052518756698821
1,142.19293934677185,74.51620570624522,50.0,400.0,350.0,18.186101332303423,0.0735719,0.07706769,0.00038151833,0.32706842,0.0,4.78,0.0,0.0,-28.484882,141.4764,0.12391698,0.2690819,0.9669051,1.2638543,7.0319667,3.7716537,0.0606694560669456
1,201.54026532577856,47.30814501634698,57.4928943018467,400.0,342.5071056981533,3.3763272796974557,0.09563599,0.0628217,0.00051440124,0.23913766,0.0,5.39,0.0,0.0,-29.325539,138.8219,0.0025670887,0.01936512,1.0059917,1.1918938,7.5250034,3.4121687,0.0519480519480519
1,131.76435302461377,58.93490433731749,50.0,400.0,350.0,12.67499132465201,0.055353817,0.04702044,0.00015943055,0.20351386,0.0,25.4,0.0,0.0,-30.009453,143.88051,0.03011447,0.05929652,1.0278221,1.4519036,13.562451,3.9996104,0.0539370078740157
1,131.76435302461377,58.93490433731749,50.0,400.0,350.0,12.67499132465201,0.055353817,0.04702044,0.00015943055,0.20351386,0.0,25.4,0.0,0.0,-30.009453,143.88051,0.03011447,0.05929652,1.0278221,1.4519036,13.562451,3.9996104,0.0539370078740157
1,200.232570257342,47.97031096743912,51.30500685505344,400.0,348.6949931449466,4.683863479839526,0.08493264,0.05758694,0.00043468588,0.25788188,0.0,5.91,0.0,0.0,-29.121042,135.17032,0.024048196,0.076211885,0.899884,0.9394407,6.7672057,2.678517,0.0439932318104906
1,150.23287681324666,68.47814562358107,50.0,400.0,350.0,16.85501626927887,0.044592485,0.04130432,8.406095e-05,0.15137558,0.0,29.08,0.0,0.0,-33.212566,159.5893,0.024287444,0.063776344,0.8287773,1.2932436,11.120031,3.2210615,0.0440165061898211
1,150.23287681324666,68.47814562358107,50.0,400.0,350.0,16.85501626927887,0.044592485,0.04130432,8.406095e-05,0.15137558,0.0,29.08,0.0,0.0,-33.212566,159.5893,0.024287444,0.063776344,0.8287773,1.2932436,11.120031,3.2210615,0.0440165061898211
1,148.00918461304843,55.040885833316544,55.32146910866325,400.0,344.6785308913368,7.716744703648656,0.08434832,0.06319737,0.0002762479,0.23795198,0.0,13.22,0.0,0.0,-26.74242,131.68864,0.011986463,0.047451887,0.78269935,1.1528689,11.289652,2.8135867,0.0438729198184568
1,230.345071531817,69.21638278652851,50.22697641773448,400.0,349.7730235822655,6.500640567611821,0.06322568,0.04550522,0.00019929782,0.20263477,0.0,13.82,0.0,0.0,-33.14871,138.30719,0.0117286565,0.043297786,1.0566539,1.2625558,9.030457,3.7594848,0.057163531114327
1,187.59670211861,75.90605987909503,50.0,400.0,350.0,21.925514340542207,0.027534038,0.0342639,9.290557e-05,0.1524216,0.0,23.72,0.0,0.0,-42.29863,168.83438,0.036556467,0.053585052,0.7129994,1.2261615,13.645193,3.1298137,0.0489038785834738
1,187.59670211861,75.90605987909503,50.0,400.0,350.0,21.925514340542207,0.027534038,0.0342639,9.290557e-05,0.1524216,0.0,23.72,0.0,0.0,-42.29863,168.83438,0.036556467,0.053585052,0.7129994,1.2261615,13.645193,3.1298137,0.0489038785834738
1,256.9813866656591,66.93441143971828,50.0,400.0,350.0,17.233929448201074,0.071311064,0.0792692,0.00026940394,0.282415,0.0,19.26,0.0,0.0,-41.78642,152.75366,0.02091818,0.05830223,0.7105854,1.1494663,10.442497,2.9369833,0.047767393561786
1,256.9813866656591,66.93441143971828,50.0,400.0,350.0,17.233929448201074,0.071311064,0.0792692,0.00026940394,0.282415,0.0,19.26,0.0,0.0,-41.78642,152.75366,0.02091818,0.05830223,0.7105854,1.1494663,10.442497,2.9369833,0.047767393561786
1,210.98827062915117,63.14559930620389,51.50774600640752,400.0,348.4922539935925,3.147110383325089,0.07677232,0.05688579,0.00038988912,0.21225016,0.0,6.01,0.0,0.0,-31.33027,145.16248,0.012997826,0.053148597,0.9358223,1.034091,6.2791576,2.9845848,0.0482529118136439
1,178.42680768046918,52.23124846351958,50.0,400.0,350.0,9.459245120972508,0.07785948,0.05798811,0.00026674342,0.30331677,0.0,19.96,0.0,0.0,-29.740383,137.77138,0.08261296,0.24375159,0.9408877,1.2171704,8.470679,3.4079242,0.0521042084168336
1,178.42680768046918,52.23124846351958,50.0,400.0,350.0,9.459245120972508,0.07785948,0.05798811,0.00026674342,0.30331677,0.0,19.96,0.0,0.0,-29.740383,137.77138,0.08261296,0.24375159,0.9408877,1.2171704,8.470679,3.4079242,0.0521042084168336
1,214.3334480593798,64.5060581143717,61.99461762834802,400.0,338.005382371652,2.608472393707028,0.0845742,0.058739617,0.00028349835,0.21685405,0.0,5.7,0.0,0.0,-31.094637,139.2069,0.020165604,0.06786634,0.89079475,0.94027084,5.8787656,2.7756922,0.0508771929824561
1,140.42475238773827,66.30488464544418,50.28942882437894,400.0,349.71057117562106,10.793820430789708,0.023058865,0.020461386,2.6289748e-05,0.092180885,0.0,13.64,0.0,0.0,-36.31767,164.42238,0.039553706,0.06585563,0.8544961,1.0609663,8.087899,2.8283908,0.0447214076246334
1,202.2971064108797,49.79089057401667,50.0,400.0,350.0,5.946033521221784,0.07112206,0.052772965,0.00034031758,0.35578826,0.0,12.11,0.0,0.0,-30.377865,133.13297,0.03767003,0.12756836,0.9676069,1.0731099,7.266597,3.2941766,0.0594549958711808
1,212.4926967794877,71.81644429108204,50.0,400.0,350.0,7.994018602124624,0.04954434,0.04092861,0.000121464254,0.21545348,0.0,23.83,0.0,0.0,-35.797443,147.01706,0.015746893,0.05324261,0.9260255,1.2136003,9.041076,3.2239947,0.0478388585816198
1,212.4926967794877,71.81644429108204,50.0,400.0,350.0,7.994018602124624,0.04954434,0.04092861,0.000121464254,0.21545348,0.0,23.83,0.0,0.0,-35.797443,147.01706,0.015746893,0.05324261,0.9260255,1.2136003,9.041076,3.2239947,0.0478388585816198
1,256.8538036119049,75.31164426421694,50.0,400.0,350.0,9.186238331013696,0.0658444,0.059509635,0.00032386082,0.27285936,0.0,24.77,0.0,0.0,-41.928257,146.06294,0.16205968,0.34270632,0.9217195,1.3510245,9.975641,3.8494918,0.0557125555106984
1,256.8538036119049,75.31164426421694,50.0,400.0,350.0,9.186238331013696,0.0658444,0.059509635,0.00032386082,0.27285936,0.0,24.77,0.0,0.0,-41.928257,146.06294,0.16205968,0.34270632,0.9217195,1.3510245,9.975641,3.8494918,0.0557125555106984
1,210.98827062915117,63.14559930620389,51.50774600640752,400.0,348.4922539935925,3.147110383325089,0.07677232,0.05688579,0.00038988912,0.21225016,0.0,6.01,0.0,0.0,-31.33027,145.16248,0.012997826,0.053148597,0.9358223,1.034091,6.2791576,2.9845848,0.0482529118136439
1,104.59581827815862,48.43785273395329,50.0,400.0,350.0,12.42727067109214,0.07302986,0.099474035,0.0009913404,0.46662083,0.0,18.24,0.0,0.0,-30.243258,150.31215,0.0129936505,0.041909114,0.7511254,1.4127531,12.786328,3.7376807,0.0570175438596491
1,204.62666970606028,51.71941143508722,50.47357804392322,400.0,349.5264219560768,3.502681104847792,0.07550842,0.060395245,0.00040908597,0.2165021,0.0,4.75,0.0,0.0,-30.960947,142.81926,0.026160464,0.07462172,1.002033,1.1198826,6.380914,3.4363747,0.0526315789473684
1,240.2720429853241,64.84894390799052,50.0,400.0,350.0,18.30747084906549,0.07376928,0.084787,0.00047407838,0.39464957,0.0,10.9,0.0,0.0,-39.413692,144.33244,0.027607227,0.07025436,0.83993405,1.2757044,8.767293,3.4390624,0.0522935779816513
1,222.1921732092412,75.12960752168225,50.15628162755951,400.0,349.8437183724405,16.806300749261023,0.054204635,0.05492747,0.00024082405,0.2552319,0.0,38.64,0.0,0.0,-40.286472,140.343,0.040798884,0.06972243,1.0091356,1.2913454,11.007091,3.709089,0.0553830227743271
1,222.1921732092412,75.12960752168225,50.15628162755951,400.0,349.8437183724405,16.806300749261023,0.054204635,0.05492747,0.00024082405,0.2552319,0.0,38.64,0.0,0.0,-40.286472,140.343,0.040798884,0.06972243,1.0091356,1.2913454,11.007091,3.709089,0.0553830227743271
1,222.1921732092412,75.12960752168225,50.15628162755951,400.0,349.8437183724405,16.806300749261023,0.054204635,0.05492747,0.00024082405,0.2552319,0.0,38.64,0.0,0.0,-40.286472,140.343,0.040798884,0.06972243,1.0091356,1.2913454,11.007091,3.709089,0.0553830227743271
1,253.9471143318703,83.82541379552386,50.096932883601255,400.0,349.90306711639874,12.5214955412011,0.06014871,0.05980556,0.00027121842,0.26412222,0.0,11.36,0.0,0.0,-42.74729,149.44302,0.20994252,0.38092807,0.85221016,1.2472681,8.757249,3.3498428,0.0501760563380281
1,202.2971064108797,49.79089057401667,50.0,400.0,350.0,5.946033521221784,0.07112206,0.052772965,0.00034031758,0.35578826,0.0,12.11,0.0,0.0,-30.377865,133.13297,0.03767003,0.12756836,0.9676069,1.0731099,7.266597,3.2941766,0.0594549958711808
1,146.77750206704766,95.62797235810844,50.0,400.0,350.0,19.80633442996329,0.035305515,0.05077136,0.0001256068,0.23561367,0.0,23.72,0.0,0.0,-35.77748,166.04596,0.015933596,0.04576329,0.59251773,1.1521088,11.108061,2.8809927,0.0493254637436762
1,146.77750206704766,95.62797235810844,50.0,400.0,350.0,19.80633442996329,0.035305515,0.05077136,0.0001256068,0.23561367,0.0,23.72,0.0,0.0,-35.77748,166.04596,0.015933596,0.04576329,0.59251773,1.1521088,11.108061,2.8809927,0.0493254637436762
1,135.61800392088077,69.62638528422332,50.0,400.0,350.0,14.437972729437952,0.07004925,0.071382664,0.00037167734,0.29339793,0.0,4.93,0.0,0.0,-27.63387,144.19078,0.112578966,0.26603132,0.9310695,1.1592741,5.739608,3.5362003,0.0588235294117647
1,145.9565946151241,69.66841478458701,50.0,390.63320541968176,340.63320541968176,10.467247090304156,0.0877929,0.08780243,0.0005193709,0.29349655,0.0,10.9,0.0,0.0,-27.582273,145.78175,0.021456817,0.04823655,0.8253404,1.4789821,10.005285,3.8389716,0.0513761467889908
1,241.86683746529727,56.503115153051255,50.0,400.0,350.0,17.411755618667026,0.07148408,0.077521145,0.00022540225,0.28125554,0.0,23.65,0.0,0.0,-40.972,154.78574,0.024457723,0.0627796,0.8000036,1.2545332,10.439438,3.150285,0.0473572938689217
1,241.86683746529727,56.503115153051255,50.0,400.0,350.0,17.411755618667026,0.07148408,0.077521145,0.00022540225,0.28125554,0.0,23.65,0.0,0.0,-40.972,154.78574,0.024457723,0.0627796,0.8000036,1.2545332,10.439438,3.150285,0.0473572938689217
1,212.05064494175747,63.70703992982836,60.50965753610836,400.0,339.49034246389164,2.0125865652496286,0.09099642,0.05981374,0.00036495182,0.245505,0.0,6.03,0.0,0.0,-30.312693,138.65715,0.009968267,0.049680743,0.880064,0.954544,6.4615855,2.8507833,0.0563847429519071
1,101.190485130306,50.967152466695694,50.0,400.0,350.0,8.830955721768492,0.07213883,0.09457115,0.00048263717,0.36771637,0.0,23.72,0.0,0.0,-28.503624,149.38243,0.015316727,0.046952564,0.67125356,1.3005847,14.212848,2.8229387,0.0413153456998313
1,101.190485130306,50.967152466695694,50.0,400.0,350.0,8.830955721768492,0.07213883,0.09457115,0.00048263717,0.36771637,0.0,23.72,0.0,0.0,-28.503624,149.38243,0.015316727,0.046952564,0.67125356,1.3005847,14.212848,2.8229387,0.0413153456998313
1,124.87533607535084,58.26213794832144,50.0,400.0,350.0,5.090039171707165,0.08211926,0.061262574,0.00023969557,0.2755994,0.0,4.29,0.0,0.0,-22.6499,133.69516,0.06681087,0.20941389,0.90280175,0.9927045,8.064726,2.8953493,0.0512820512820512
1,248.413319266944,62.42003887372199,50.0,400.0,350.0,14.916779487893171,0.080189325,0.080387756,0.00042935248,0.3714459,0.0,21.45,0.0,0.0,-39.06752,144.72528,0.020741528,0.059144177,0.8241345,1.1669129,11.164937,2.9166598,0.0438228438228438
1,248.413319266944,62.42003887372199,50.0,400.0,350.0,14.916779487893171,0.080189325,0.080387756,0.00042935248,0.3714459,0.0,21.45,0.0,0.0,-39.06752,144.72528,0.020741528,0.059144177,0.8241345,1.1669129,11.164937,2.9166598,0.0438228438228438
1,214.9166112564665,56.19993769853968,60.87847519449563,400.0,339.12152480550435,6.325833130088606,0.08449688,0.061112165,0.00033311849,0.25520962,0.0,7.66,0.0,0.0,-32.04053,138.29703,0.011943921,0.045114033,0.9202168,0.9224565,6.107309,2.7518296,0.0483028720626631
1,125.1253875263883,54.7419956629847,50.0,400.0,350.0,8.816512598509023,0.07125994,0.06453566,0.0002584529,0.26571923,0.0,5.71,0.0,0.0,-24.443125,139.37221,0.061680987,0.1898163,0.9004325,1.0649682,6.15766,3.2393641,0.0577933450087565
1,207.31411449354383,52.20114990688053,50.0,400.0,350.0,10.614732305972964,0.07687343,0.06550636,0.000523172,0.36767584,0.0,17.16,0.0,0.0,-36.801422,131.44461,0.046631448,0.1065436,1.0862918,1.5270594,15.377214,4.1808467,0.0512820512820512
1,155.5336759560976,62.46838925991289,50.0,400.0,350.0,9.555966742565356,0.035247847,0.03268472,8.5823915e-05,0.13546184,0.0,15.08,0.0,0.0,-35.772003,158.37848,0.02434602,0.064418845,0.8971591,1.2584355,10.479836,3.4976845,0.0523872679045092
1,114.16495761298012,49.75958147348575,50.0,400.0,350.0,10.22184417362332,0.09281026,0.12120075,0.0012095307,0.5279708,0.0,25.53,0.0,0.0,-29.749115,143.34161,0.01353489,0.05233228,0.7397975,1.4113092,12.073909,3.4329898,0.0473952213082647
1,114.16495761298012,49.75958147348575,50.0,400.0,350.0,10.22184417362332,0.09281026,0.12120075,0.0012095307,0.5279708,0.0,25.53,0.0,0.0,-29.749115,143.34161,0.01353489,0.05233228,0.7397975,1.4113092,12.073909,3.4329898,0.0473952213082647
1,140.42699878167502,71.49636128026354,50.0,400.0,350.0,20.419213733459525,0.07761202,0.074342415,0.00036007876,0.3096827,0.0,5.06,0.0,0.0,-28.555462,139.90726,0.11929333,0.2634958,0.9181409,1.2229229,8.403483,3.203161,0.0494071146245059
1,245.10153900659503,68.21918382196966,50.0,400.0,350.0,19.2291640373931,0.07141748,0.08497155,0.00036000216,0.35324326,0.0,18.66,0.0,0.0,-41.094955,152.04391,0.018150661,0.042986214,0.73079646,1.1986492,9.910164,3.122806,0.0498392282958199
1,125.96088021377976,60.86396889433836,50.0,400.0,350.0,8.66649530430287,0.07785491,0.06666251,0.00028039483,0.26891023,0.0,4.93,0.0,0.0,-24.566393,135.33781,0.07254798,0.19932942,0.8803921,1.0324079,6.614367,2.985073,0.0527383367139959
1,103.48181071610269,44.02531979224485,50.0,400.0,350.0,8.268511699760067,0.08939251,0.070205495,0.00038258036,0.3565958,0.0,12.13,0.0,0.0,-16.635155,122.37293,0.026704192,0.071672484,0.8865819,1.0292219,8.270359,3.0555043,0.0560593569661995
1,110.84588229509258,55.91990042732705,50.0,400.0,350.0,11.2294637705136,0.022127671,0.027210211,4.7495287e-05,0.17700903,0.0,9.93,0.0,0.0,-31.147762,155.05547,0.034129903,0.05814448,0.6836064,0.7084162,5.0852666,2.0948558,0.0503524672708962
1,161.74868813393968,79.22610368539682,50.28179684199856,400.0,349.7182031580014,18.092917360518424,0.03591593,0.035814296,6.551249e-05,0.13985369,0.0,17.4,0.0,0.0,-35.933346,165.51935,0.025398772,0.057888467,0.7752007,1.321816,11.882536,3.1917603,0.0448275862068965
1,263.63526965330243,81.75877504727002,50.0,400.0,350.0,9.042748126091308,0.06530456,0.06010343,0.00027458643,0.2921405,0.0,12.42,0.0,0.0,-43.47663,150.11893,0.18755132,0.36946312,0.8540908,1.2467775,9.286578,3.3694572,0.0515297906602254
1,161.3572069000433,54.33920012600195,51.75823527280591,400.0,348.2417647271941,9.762466237805477,0.03459749,0.028749816,5.311382e-05,0.14937812,0.0,7.66,0.0,0.0,-33.932606,155.31326,0.025195153,0.07067106,0.88568145,1.1144962,6.190917,3.2214837,0.0587467362924282
1,158.4262995607873,77.12063499569594,50.0,400.0,350.0,12.378794259561364,0.03861629,0.035564512,6.0881182e-05,0.11878912,0.0,19.23,0.0,0.0,-34.218456,166.5672,0.017946767,0.051846683,0.7714889,1.21301,13.499685,3.0548697,0.047841913676547
1,158.4262995607873,77.12063499569594,50.0,400.0,350.0,12.378794259561364,0.03861629,0.035564512,6.0881182e-05,0.11878912,0.0,19.23,0.0,0.0,-34.218456,166.5672,0.017946767,0.051846683,0.7714889,1.21301,13.499685,3.0548697,0.047841913676547
1,117.8092007347623,44.47201727657378,50.47706544661333,400.0,349.5229345533867,10.718341088303468,0.09027845,0.10253815,0.0011686991,0.42578134,0.0,12.62,0.0,0.0,-27.333494,142.87216,0.019798491,0.055443004,0.8922922,1.3167137,8.12069,3.6058896,0.0530903328050713
1,254.63123637804185,79.55601434896688,50.0,400.0,350.0,9.30186752338372,0.062965654,0.056639444,0.0003299464,0.25753397,0.0,15.03,0.0,0.0,-42.167934,146.4393,0.16238262,0.3417495,0.92573893,1.3156894,10.4252205,3.7382126,0.0545575515635395
1,158.98194846974152,48.84462949542321,50.0,400.0,350.0,7.611019204129772,0.14482416,0.100457765,0.000757384,0.435878,0.0,37.99,0.0,0.0,-24.554987,119.88065,0.019052604,0.051446524,0.9369469,1.3042064,10.220077,3.7494993,0.0565938404843379
1,158.98194846974152,48.84462949542321,50.0,400.0,350.0,7.611019204129772,0.14482416,0.100457765,0.000757384,0.435878,0.0,37.99,0.0,0.0,-24.554987,119.88065,0.019052604,0.051446524,0.9369469,1.3042064,10.220077,3.7494993,0.0565938404843379
1,158.98194846974152,48.84462949542321,50.0,400.0,350.0,7.611019204129772,0.14482416,0.100457765,0.000757384,0.435878,0.0,37.99,0.0,0.0,-24.554987,119.88065,0.019052604,0.051446524,0.9369469,1.3042064,10.220077,3.7494993,0.0565938404843379
1,127.81969834315272,65.15981760936542,50.0,400.0,350.0,8.72358686598852,0.08029559,0.06300118,0.00029960784,0.2862895,0.0,4.19,0.0,0.0,-22.654642,135.82614,0.06803843,0.21307185,0.88000214,1.0497247,6.3495736,3.0848277,0.0572792362768496
1,114.67930748141102,37.594826683717365,50.28827509196351,400.0,349.7117249080365,5.361920636257682,0.07546643,0.056626704,0.00016969255,0.3004298,0.0,15.91,0.0,0.0,-21.603521,134.91199,0.035621375,0.12311681,0.9112329,1.057588,9.598477,3.0040398,0.0490257699560025
1,209.26879968620383,49.044911250219904,50.81326355140248,400.0,349.1867364485975,6.856862147833934,0.0854486,0.06717902,0.00045008896,0.27348456,0.0,8.68,0.0,0.0,-32.051952,140.37889,0.010011209,0.046581656,0.9923468,1.1211199,7.163708,3.2388546,0.0506912442396313
1,242.4012614833895,67.62962349174357,50.0,400.0,350.0,18.67002831164777,0.067282625,0.08090154,0.00038008692,0.42248446,0.0,11.13,0.0,0.0,-40.95257,151.96085,0.019907929,0.053492688,0.71324444,1.2879355,11.67248,3.0737882,0.0440251572327044
1,131.33580977171115,83.60241389692982,50.0,400.0,350.0,18.977874898313427,0.04336063,0.05380446,0.0001221146,0.24748962,0.0,19.36,0.0,0.0,-38.14134,163.28383,0.02757328,0.041941795,0.709368,1.2717718,10.695508,3.2107654,0.0470041322314049
1,131.33580977171115,83.60241389692982,50.0,400.0,350.0,18.977874898313427,0.04336063,0.05380446,0.0001221146,0.24748962,0.0,19.36,0.0,0.0,-38.14134,163.28383,0.02757328,0.041941795,0.709368,1.2717718,10.695508,3.2107654,0.0470041322314049
1,127.04720286861571,58.72424741323061,50.0,400.0,350.0,13.70711241891124,0.07673885,0.070840575,0.00028481882,0.3087141,0.0,21.81,0.0,0.0,-25.395416,138.88266,0.092926204,0.23967434,0.9361055,1.2360115,10.056091,3.5553217,0.0545621274644658
1,127.04720286861571,58.72424741323061,50.0,400.0,350.0,13.70711241891124,0.07673885,0.070840575,0.00028481882,0.3087141,0.0,21.81,0.0,0.0,-25.395416,138.88266,0.092926204,0.23967434,0.9361055,1.2360115,10.056091,3.5553217,0.0545621274644658
1,171.2835095426911,46.82146584890639,50.0,400.0,350.0,7.482200506347064,0.067702904,0.049568664,0.00018117491,0.30003595,0.0,15.88,0.0,0.0,-29.396141,139.00078,0.056495946,0.17695393,0.89788365,1.1966773,15.07029,3.1672692,0.0465994962216624
1,124.14215393233664,79.07782754093586,50.0,400.0,350.0,14.705098616229035,0.08621217,0.06913013,0.00040220626,0.32529956,0.0,10.3,0.0,0.0,-21.539082,135.57356,0.018202186,0.037734825,0.869397,1.3522533,11.755094,3.3483095,0.0417475728155339
1,214.17948287944776,88.4738815291462,50.27071796652075,400.0,349.72928203347925,18.87204749809853,0.048588518,0.060055792,0.0002585037,0.2555167,0.0,23.25,0.0,0.0,-43.13235,153.26051,0.050307244,0.0633414,0.8519187,1.506816,12.580148,3.8619583,0.0494623655913978
1,214.17948287944776,88.4738815291462,50.27071796652075,400.0,349.72928203347925,18.87204749809853,0.048588518,0.060055792,0.0002585037,0.2555167,0.0,23.25,0.0,0.0,-43.13235,153.26051,0.050307244,0.0633414,0.8519187,1.506816,12.580148,3.8619583,0.0494623655913978
1,114.67930748141102,37.594826683717365,50.28827509196351,400.0,349.7117249080365,5.361920636257682,0.07546643,0.056626704,0.00016969255,0.3004298,0.0,15.91,0.0,0.0,-21.603521,134.91199,0.035621375,0.12311681,0.9112329,1.057588,9.598477,3.0040398,0.0490257699560025
1,128.72037915891283,61.18722337074326,50.0,400.0,350.0,14.61196638277854,0.07732281,0.07092799,0.0002452796,0.33492705,0.0,22.19,0.0,0.0,-25.5386,137.61874,0.09435547,0.23750761,0.8720926,1.06131,8.187075,3.2145226,0.0563316809373591
1,128.72037915891283,61.18722337074326,50.0,400.0,350.0,14.61196638277854,0.07732281,0.07092799,0.0002452796,0.33492705,0.0,22.19,0.0,0.0,-25.5386,137.61874,0.09435547,0.23750761,0.8720926,1.06131,8.187075,3.2145226,0.0563316809373591
1,140.23667539376154,72.3773422709092,50.0,400.0,350.0,6.73327513447704,0.094409555,0.071703926,0.00038620416,0.29086575,0.0,17.54,0.0,0.0,-25.228521,132.5309,0.10059133,0.27291182,0.83654535,1.1100601,9.177922,2.967898,0.0450399087799315
1,132.86101351093697,65.4805587814406,50.0,400.0,350.0,11.083483019194778,0.029880514,0.034411386,6.968543e-05,0.14100198,0.0,24.38,0.0,0.0,-34.952763,170.62706,0.021064615,0.06393129,0.82635874,1.3502452,11.586288,3.7040477,0.05701394585726
1,132.86101351093697,65.4805587814406,50.0,400.0,350.0,11.083483019194778,0.029880514,0.034411386,6.968543e-05,0.14100198,0.0,24.38,0.0,0.0,-34.952763,170.62706,0.021064615,0.06393129,0.82635874,1.3502452,11.586288,3.7040477,0.05701394585726
1,115.417579429568,87.23244774929485,50.31336961084182,400.0,349.6866303891581,14.935952071180502,0.0614338,0.0717414,0.00027053218,0.30392522,0.0,7.89,0.0,0.0,-26.47109,149.60127,0.03476908,0.07256768,0.9072719,1.2448428,10.581819,3.247707,0.044359949302915
1,160.6040380872705,96.09544395383278,50.0,400.0,350.0,11.410718548750074,0.086814284,0.07714772,0.00035614276,0.31481084,0.0,22.46,0.0,0.0,-28.909956,140.50543,0.17814517,0.35811752,0.77930546,1.1901014,10.023721,3.0533624,0.0458593054318789
1,160.6040380872705,96.09544395383278,50.0,400.0,350.0,11.410718548750074,0.086814284,0.07714772,0.00035614276,0.31481084,0.0,22.46,0.0,0.0,-28.909956,140.50543,0.17814517,0.35811752,0.77930546,1.1901014,10.023721,3.0533624,0.0458593054318789
1,121.86685109669428,51.834530209908,50.0,400.0,350.0,8.224085822848993,0.06653107,0.05793124,0.00023725278,0.23087968,0.0,5.16,0.0,0.0,-24.816587,138.20407,0.07419221,0.19907622,0.9443432,1.1163936,8.43289,3.008947,0.0465116279069767
1,244.3814848878131,67.77953830056441,50.0,400.0,350.0,19.082109632988324,0.07140341,0.083640195,0.00040919025,0.4135011,0.0,19.91,0.0,0.0,-38.89859,145.53874,0.018771501,0.042754717,0.79117787,1.3166564,13.303068,3.3487594,0.047212456052235
1,244.3814848878131,67.77953830056441,50.0,400.0,350.0,19.082109632988324,0.07140341,0.083640195,0.00040919025,0.4135011,0.0,19.91,0.0,0.0,-38.89859,145.53874,0.018771501,0.042754717,0.79117787,1.3166564,13.303068,3.3487594,0.047212456052235
1,216.9534248042944,68.10889678711888,50.0,400.0,350.0,7.131726494195807,0.06345386,0.049768798,0.00019593142,0.22422992,0.0,21.58,0.0,0.0,-32.761826,141.84273,0.011298249,0.043514192,0.97686934,1.1276437,8.879851,3.3495588,0.0528266913809082
1,216.9534248042944,68.10889678711888,50.0,400.0,350.0,7.131726494195807,0.06345386,0.049768798,0.00019593142,0.22422992,0.0,21.58,0.0,0.0,-32.761826,141.84273,0.011298249,0.043514192,0.97686934,1.1276437,8.879851,3.3495588,0.0528266913809082
1,208.83001573677447,68.31810493717238,50.0,400.0,350.0,9.216723582443096,0.0667736,0.05356094,0.0002203002,0.2952398,0.0,19.24,0.0,0.0,-31.5379,137.1701,0.064693004,0.21194687,0.965976,1.1222718,10.18229,3.1239867,0.0462577962577962
1,208.83001573677447,68.31810493717238,50.0,400.0,350.0,9.216723582443096,0.0667736,0.05356094,0.0002203002,0.2952398,0.0,19.24,0.0,0.0,-31.5379,137.1701,0.064693004,0.21194687,0.965976,1.1222718,10.18229,3.1239867,0.0462577962577962
1,153.30192173910288,60.93919866394812,50.0,400.0,350.0,9.77637839554831,0.038107805,0.028228227,5.3180225e-05,0.14678301,0.0,16.31,0.0,0.0,-32.607483,154.55576,0.01937997,0.064441115,0.8426722,1.1753137,11.364779,3.1893575,0.0496627835683629
1,206.38682871147776,58.164543073406655,50.0,400.0,350.0,12.466313822048498,0.07396563,0.06589885,0.00033169767,0.2874753,0.0,8.59,0.0,0.0,-34.13647,141.79446,0.015297573,0.05324467,1.0033071,1.1733674,8.44428,3.3568037,0.0512223515715948
1,252.3162905393021,67.03482080548874,50.13865900966946,400.0,349.8613409903305,19.36858870430581,0.05148616,0.0603058,0.00016573934,0.21705708,0.0,13.04,0.0,0.0,-43.955235,160.83405,0.018474286,0.050889578,0.838697,1.4722224,15.453733,3.8790004,0.0529141104294478
1,152.31002709831148,66.12994188583349,50.0,400.0,350.0,10.908138253092742,0.074337624,0.05652485,0.00020069668,0.20880362,0.0,9.02,0.0,0.0,-27.599453,144.14969,0.016922573,0.06446128,0.79270166,1.0430862,6.114094,2.9405673,0.0543237250554323
1,177.57333903419865,70.73527583827584,50.0,400.0,350.0,18.400829433065876,0.03602158,0.039210066,0.000120933924,0.18492255,0.0,23.72,0.0,0.0,-38.27175,156.43909,0.0371744,0.06362315,0.831632,1.4276584,15.431248,3.4473906,0.042158516020236
1,177.57333903419865,70.73527583827584,50.0,400.0,350.0,18.400829433065876,0.03602158,0.039210066,0.000120933924,0.18492255,0.0,23.72,0.0,0.0,-38.27175,156.43909,0.0371744,0.06362315,0.831632,1.4276584,15.431248,3.4473906,0.042158516020236
